GenomeID	Sporulation
704023	0
1067163	0
658329	0
958483	0
650551	0
871192	0
667610	0
989254	0
696743	0
996693	0
799357	0
920387	0
784300	0
954409	0
716907	0
991771	0
770566	0
1007836	0
735158	0
996522	0
768133	0
1054808	0
749423	0
939018	0
716906	0
901497	0
746093	0
1068750	0
763681	0
949913	0
727194	0
920382	0
738687	0
920697	0
678552	0
1000019	0
761483	0
861005	0
655596	0
861403	0
679385	0
971445	0
883320	0
648435	0
683328	0
1022892	0
739595	0
1086317	0
629676	0
1069632	0
758265	0
974228	0
668808	0
908886	0
754345	0
902978	0
664061	0
1053245	0
776309	0
1044253	0
643968	0
1086944	0
775048	0
1040361	0
790735	0
930349	0
690252	0
923181	0
715370	0
852000	0
628772	0
982378	0
622573	0
1072185	0
790261	0
1033865	0
683843	0
1045039	0
690153	0
1019824	0
714299	0
1078412	0
669223	0
1055862	0
722322	0
1054186	0
763906	0
999420	0
733106	0
963553	0
801379	0
991906	0
670462	0
951754	0
667481	0
872950	0
607852	0
1045779	0
735838	0
1090099	0
891656	0
794116	0
757323	0
931136	0
720207	0
882992	0
662315	0
1062242	0
716083	0
919904	0
1103903	0
654290	0
787129	0
944961	0
775083	0
965033	0
629543	0
972555	0
623802	0
1065886	0
695418	0
919064	0
715214	0
914910	0
746278	0
1068551	0
702567	0
895101	0
1010552	0
678576	0
667653	0
1000556	0
710747	0
438645	0
869060	0
782983	0
985890	0
654358	0
945199	0
636883	0
996275	0
951564	0
743810	0
674771	0
943820	0
659950	0
931336	0
760501	0
1074599	0
875264	0
693891	0
635700	0
958193	0
727515	0
1069892	0
693793	0
1085643	0
634118	0
904529	0
693878	0
984587	0
789864	0
875168	0
720076	0
1024360	0
796792	0
878623	0
801666	0
1064466	0
1079829	0
655420	0
918790	0
756758	0
852695	0
644602	0
1004859	0
1096014	0
751668	0
655678	0
865446	0
653304	0
1057715	0
700587	0
968625	0
800223	0
1041969	0
1004829	0
734612	0
630917	0
1069556	0
610202	0
1069750	0
657001	0
980900	0
607502	0
1088755	0
772254	0
1059420	0
740966	0
1036004	0
664292	0
886074	0
782436	0
958925	0
757519	0
1093965	0
649553	0
917614	0
789432	0
866723	0
757549	0
898404	0
747320	0
1085408	0
783581	0
909377	0
627452	0
1100022	0
798929	0
1058851	0
677081	0
902004	0
618138	0
948275	0
640156	0
950455	0
708130	0
1074007	0
687415	0
993771	0
615769	0
998081	0
764482	0
881509	0
617864	0
864497	0
701297	0
914199	0
663974	0
1022258	0
732289	0
1084553	0
787425	0
1035057	0
729691	0
858899	0
718249	0
1056897	0
695447	0
871539	0
712647	0
1053980	0
688967	0
1055607	0
643788	0
1006751	0
645893	0
1041937	0
791056	0
974195	0
684659	0
902863	0
752248	0
933009	0
1009710	0
654171	0
633280	0
964084	0
629000	0
930681	0
666314	0
1066021	0
730302	0
989501	0
739270	0
1012220	0
803770	0
974596	0
787532	0
1096061	0
712809	0
1059722	0
662529	0
1050272	0
613194	0
1050579	0
691438	0
1038560	0
678060	0
891310	0
621870	0
1098776	0
683600	0
1028282	0
1080766	0
743778	0
683963	0
1044865	0
638185	0
1011494	0
689682	0
952233	0
750239	0
869653	0
683859	0
1020542	0
765803	0
1014088	0
792357	0
878780	0
776699	0
856523	0
656823	0
1011342	0
681504	0
1071619	0
677112	0
1088673	0
654536	0
856771	0
741528	0
940672	0
627666	0
959204	0
735913	0
972126	0
697133	0
1030947	0
780538	0
932577	0
624709	0
988111	0
1060869	0
785157	0
795112	0
1103599	0
758892	0
464576	0
1022131	0
782978	0
908219	0
752377	0
961030	0
676147	0
878869	0
629917	0
1085649	0
728093	0
995486	0
793547	0
1043313	0
675055	0
1012251	0
780232	0
1074353	0
773142	0
891768	0
699986	0
912781	0
739733	0
1032491	0
800578	0
1012172	0
801361	0
900082	0
679043	0
892918	0
619012	0
1039572	0
642620	0
1101596	0
725937	0
882610	0
730057	0
885972	0
725052	0
981068	0
731841	0
958716	0
728871	0
1069137	0
725787	0
1062579	0
673950	0
908499	0
645537	0
1081954	0
767269	0
1007579	0
715644	0
1067324	0
634287	0
892483	0
625715	0
869296	0
635430	0
979174	0
669073	0
911246	0
606729	0
1061152	0
653920	0
970790	0
657140	0
955143	0
789990	0
974255	0
797267	0
1085139	0
764055	0
986785	0
618437	0
1020472	0
658142	0
1098800	0
619942	0
899790	0
698684	0
1053307	0
796808	0
948927	0
613444	0
1054967	0
724940	0
1086669	0
668045	0
1010292	0
634083	0
1026882	0
642937	0
983457	0
710972	0
952068	0
725920	0
892484	0
704962	0
1039864	0
656699	0
974528	0
787121	0
901046	0
755318	0
1054227	0
694643	0
1008849	0
681922	0
856504	0
743460	0
904853	0
748755	0
1018641	0
759303	0
1072548	0
753607	0
919427	0
965571	0
628459	0
1001680	0
631654	0
904736	0
640744	0
852180	0
722744	0
1061898	0
733750	0
889529	0
659042	0
949759	0
726793	0
928899	0
651958	0
1028041	0
690112	0
896810	0
1031291	0
735638	0
1068814	0
631985	0
994398	0
709778	0
977796	0
900312	0
763585	0
925961	0
739801	0
1035219	0
630226	0
1072116	0
613467	0
1091898	0
708043	0
913321	0
792749	0
1001765	0
749073	0
988090	0
623260	0
965848	0
712696	0
912399	0
778879	0
1093718	0
633756	0
1049136	0
730657	0
1094819	0
672831	0
893347	0
699641	0
1005336	0
763790	0
1012198	0
685304	0
1000480	0
728182	0
987405	0
687152	0
1069191	0
976334	0
624964	0
737192	0
993158	0
611462	0
957212	0
666873	0
894051	0
639385	0
1008068	0
685184	0
963891	0
771055	0
918945	0
645155	0
910983	0
949465	0
742143	0
604953	0
1054003	0
608932	0
988118	0
647923	0
944687	0
646244	0
985750	0
800068	0
1100826	0
771387	0
914000	0
1026358	0
740520	0
885587	0
768753	0
930202	0
709563	0
1081153	0
697352	0
929620	0
701277	0
884498	0
762948	0
912277	0
712856	0
1005978	0
655282	0
1092065	0
1034927	0
789736	0
775069	0
1056610	0
616414	0
1032335	0
678927	0
957949	0
748560	0
1040852	0
749629	0
853580	0
685768	0
999050	0
678573	0
1068894	0
702591	0
967202	0
617081	0
906966	0
775192	0
1037817	0
716233	0
1022677	0
964477	0
760074	0
929184	0
620344	0
900120	0
729880	0
888643	0
708324	0
997207	0
744031	0
1100834	0
619884	0
1014027	0
662236	0
895920	0
657840	0
1078329	0
631565	0
916302	0
751377	0
906243	0
662967	0
1088282	0
687826	0
913412	0
770916	0
1013434	0
761521	0
1059269	0
690573	0
872453	0
654332	0
1060171	0
712773	0
1066395	0
797309	0
899674	0
672328	0
880158	0
648645	0
883068	0
732776	0
1075963	0
777032	0
994427	0
781622	0
1090233	0
634844	0
1055863	0
646419	0
991146	0
765671	0
964357	0
788672	0
1070367	0
720304	0
1045519	0
793924	0
855438	0
646367	0
1085214	0
775852	0
893991	0
714884	0
1100166	0
654986	0
1003468	0
605653	0
947151	0
625656	0
869832	0
648420	0
857013	0
719481	0
1028054	0
754837	0
941923	0
691733	0
902864	0
708889	0
1101730	0
749055	0
928240	0
700608	0
1056971	0
746241	0
991415	0
718782	0
1074372	0
782538	0
960525	0
713319	0
1037888	0
662934	0
869250	0
701564	0
1008509	0
616671	0
1044234	0
761370	0
1066125	0
698300	0
1017191	0
799596	0
877170	0
763094	0
916297	0
677748	0
860627	0
637538	0
867584	0
708808	0
1054973	0
710399	0
981390	0
666238	0
915644	0
658184	0
989596	0
647660	0
977521	0
721894	0
913530	0
727435	0
1036580	0
728468	0
1082111	0
640985	0
901911	0
664531	0
874397	0
787694	0
1067908	0
636037	0
1012874	0
770473	0
1055504	0
769688	0
880864	0
669347	0
1099698	0
650889	0
919142	0
630734	0
907234	0
753516	0
1068265	0
782460	0
1071738	0
796919	0
1023337	0
705040	0
995789	0
725718	0
882291	0
764952	0
1062736	0
749071	0
908290	0
766984	0
1020697	0
670697	0
866547	0
616292	0
960870	0
671532	0
907818	0
775786	0
865134	0
756255	0
992136	0
751636	0
981935	0
627976	0
1018435	0
693366	0
876999	0
785903	0
1000585	0
660986	0
854006	0
707748	0
1051453	0
943011	0
646356	0
997943	0
766853	0
976823	0
727803	0
990970	0
612401	0
385568	0
968327	0
780001	0
1005498	0
678374	0
968742	0
675199	0
1016444	0
772065	0
1010968	0
775154	0
1037644	0
720180	0
606101	0
621356	0
414240	0
395159	0
408839	0
433271	0
422535	0
375631	0
466880	0
447064	0
434289	0
430990	0
378518	0
440564	0
400901	0
461125	0
397297	0
457588	0
442350	0
383598	0
388446	0
371270	0
435090	0
386402	0
442314	0
438892	0
468043	0
373069	0
431652	0
398480	0
396868	0
385433	0
418142	0
455562	0
440199	0
430537	0
412221	0
376639	0
377311	0
386308	0
414550	0
425437	0
402498	0
375345	0
381191	0
373024	0
440465	0
431845	0
433280	0
399770	0
455414	0
437345	0
467353	0
403227	0
423897	0
463504	0
454537	0
451960	0
449790	0
400272	0
379091	0
447125	0
380980	0
427103	0
456349	0
425936	0
398563	0
386160	0
405338	0
399275	0
466287	0
380398	0
427229	0
430941	0
373235	0
373592	0
461940	0
440139	0
445155	0
465772	0
379591	0
464049	0
414160	0
426631	0
406684	0
467643	0
409521	0
464071	0
464587	0
382729	0
439128	0
460651	0
430753	0
371443	0
430152	0
463285	0
372080	0
391121	0
384760	0
404502	0
389121	0
416208	0
436974	0
466643	0
382248	0
431865	0
426232	0
443150	0
449704	0
397969	0
419070	0
417020	0
420681	0
416622	0
405175	0
384267	0
443040	0
442593	0
418319	0
457748	0
447274	0
452874	0
501606	0
506972	0
507176	0
714548	0
447931	0
831676	0
816361	0
4452611	0
934732	0
643024	0
414179	0
59537	0
994586	0
794633	0
1013213	0
262525	0
437182	0
404734	0
28959	0
825193	0
813978	0
299518	0.25
273232	0.25
182176	0.25
181007	0.25
589626	0.25
542444	0.25
199722	0.25
3760917	0.25
4408454	0.25
4477288	0.25
3534788	0.25
4192189	0.25
4483602	0.25
194188	0.25
1054015	0.25
263631	0.25
182004	0.25
230139	0.25
570491	0.25
575256	0.25
194142	0.25
364762	0.25
192197	0.25
362860	0.25
360894	0.25
356771	0.25
179166	0.25
4348519	0.25
3549870	0.25
4305397	0.25
1682404	0.25
3972220	0.25
2417469	0.25
3839361	0.25
4385579	0.25
3148585	0.25
4335504	0.25
4334105	0.25
2005290	0.25
534152	0.25
547171	0.25
357951	0.25
361231	0.25
559584	0.25
287314	0.25
278238	0.25
1139898	0.25
108381	0.25
109880	0.25
209668	0.25
208181	0.25
210913	0.25
214265	0.25
207666	0.25
216106	0.25
2917820	0.25
4018977	0.25
2957614	0.25
1517768	0.25
4444775	0.25
4378016	0.25
1517769	0.25
4407702	0.25
4457230	0.25
3819085	0.25
1111358	0.25
1107290	0.25
1110255	0.25
821519	0.25
335768	0.25
217055	0.25
18109	0.25
835659	0.25
4459237	0.25
592975	0.25
4481504	0.25
589664	0.25
594015	0.25
575826	0.25
231724	0.25
568219	0.25
561360	0.25
24442	0.25
231935	0.25
241883	0.25
253361	0.25
241964	0.25
232621	0.25
245541	0.25
232606	0.25
235285	0.25
245961	0.25
31006	0.25
231411	0.25
230601	0.25
232426	0.25
234431	0.25
230160	0.25
234316	0.25
230154	0.25
227739	0.25
233706	0.25
230800	0.25
232422	0.25
233889	0.25
231679	0.25
233386	0.25
232194	0.25
319356	0.25
253234	0.25
255048	0.25
230874	0.25
234253	0.25
233605	0.25
230720	0.25
230664	0.25
229656	0.25
230137	0.25
227688	0.25
230593	0.25
234575	0.25
229385	0.25
232549	0.25
234569	0.25
228401	0.25
229647	0.25
227800	0.25
228461	0.25
227678	0.25
231335	0.25
229632	0.25
245204	0.25
228784	0.25
232920	0.25
234661	0.25
229733	0.25
230198	0.25
232652	0.25
255476	0.25
243861	0.25
246420	0.25
232628	0.25
245669	0.25
568174	0.25
4339277	0.25
243474	0.25
231670	0.25
253288	0.25
3620896	0.25
4071376	0.25
3449659	0.25
4343025	0.25
251140	0.25
246548	0.25
228451	0.25
3449665	0.25
229183	0.25
252306	0.25
233120	0.25
232648	0.25
232493	0.25
234636	0.25
251713	0.25
3449661	0.25
4392991	0.25
3473037	0.25
2408831	0.25
4094566	0.25
4469300	0.25
3885533	0.25
3204027	0.25
4443121	0.25
147015	0.25
584842	0.25
554986	0.25
194633	0.25
195393	0.25
1712242	0.25
3974988	0.25
2404186	0.25
4327277	0.25
2317900	0.25
4432752	0.25
4281833	0.25
3166617	0.25
3872998	0.25
2894866	0.25
4440152	0.25
4357938	0.25
4379289	0.25
4385394	0.25
4337969	0.25
4343006	0.25
2681930	0.25
4338851	0.25
2177515	0.25
3900527	0.25
3492237	0.25
2780568	0.25
149396	0.25
2799857	0.25
3536574	0.25
233237	0.25
3474130	0.25
4338707	0.25
4410554	0.25
1526054	0.25
4326029	0.25
1632636	0.25
4448218	0.25
234061	0.25
232758	0.25
233091	0.25
228728	0.25
233840	0.25
231947	0.25
4362178	0.25
4447579	0.25
231660	0.25
228314	0.25
230892	0.25
231626	0.25
228409	0.25
230629	0.25
4461655	0.25
4427345	0.25
3334894	0.25
3813080	0.25
257523	0.25
254673	0.25
242323	0.25
254430	0.25
256620	0.25
252414	0.25
242744	0.25
240255	0.25
241996	0.25
239988	0.25
255263	0.25
253279	0.25
233698	0.25
4435376	0.25
1688839	0.25
257367	0.25
249850	0.25
233457	0.25
4401331	0.25
3980512	0.25
251790	0.25
2018849	0.25
233962	0.25
235171	0.25
231425	0.25
232415	0.25
231400	0.25
227993	0.25
234458	0.25
229263	0.25
231683	0.25
231833	0.25
234335	0.25
230288	0.25
192171	0.25
307306	0.25
346833	0.25
297995	0.25
336792	0.25
289678	0.25
271261	0.25
296990	0.25
298932	0.25
302418	0.25
292500	0.25
296369	0.25
287894	0.25
291532	0.25
294415	0.25
300269	0.25
290550	0.25
295214	0.25
299054	0.25
297786	0.25
298343	0.25
288650	0.25
298839	0.25
296489	0.25
297424	0.25
302329	0.25
291051	0.25
302176	0.25
271441	0.25
274519	0.25
270920	0.25
263656	0.25
272683	0.25
274242	0.25
272817	0.25
271123	0.25
264765	0.25
270260	0.25
268752	0.25
258867	0.25
276528	0.25
274931	0.25
260216	0.25
260324	0.25
276435	0.25
276977	0.25
268293	0.25
264160	0.25
262854	0.25
266233	0.25
263063	0.25
270147	0.25
273844	0.25
266436	0.25
260686	0.25
301611	0.25
288898	0.25
186806	0.25
195058	0.25
186660	0.25
195623	0.25
178455	0.25
176869	0.25
181785	0.25
266563	0.25
273712	0.25
266185	0.25
273404	0.25
267611	0.25
302741	0.25
195163	0.25
271731	0.25
264121	0.25
263544	0.25
266172	0.25
271217	0.25
274391	0.25
272373	0.25
262819	0.25
264533	0.25
267670	0.25
271571	0.25
260974	0.25
272535	0.25
269810	0.25
266384	0.25
277074	0.25
275070	0.25
276957	0.25
299354	0.25
183254	0.25
174264	0.25
196157	0.25
179139	0.25
174655	0.25
277384	0.25
272015	0.25
273495	0.25
268189	0.25
274023	0.25
275364	0.25
266159	0.25
265326	0.25
268853	0.25
275791	0.25
266729	0.25
258589	0.25
276915	0.25
266037	0.25
261213	0.25
262824	0.25
276012	0.25
268230	0.25
267371	0.25
268977	0.25
188758	0.25
176155	0.25
176552	0.25
274346	0.25
269115	0.25
262054	0.25
262784	0.25
270914	0.25
267089	0.25
271390	0.25
264217	0.25
274814	0.25
275140	0.25
260295	0.25
272122	0.25
268877	0.25
276476	0.25
264261	0.25
272174	0.25
263250	0.25
277301	0.25
268649	0.25
269420	0.25
269033	0.25
266741	0.25
272958	0.25
260817	0.25
265841	0.25
290381	0.25
295991	0.25
302040	0.25
298251	0.25
297296	0.25
293623	0.25
296809	0.25
295816	0.25
295992	0.25
297063	0.25
294625	0.25
302436	0.25
301531	0.25
295174	0.25
301162	0.25
295446	0.25
294500	0.25
302692	0.25
296022	0.25
291879	0.25
296952	0.25
297694	0.25
294636	0.25
189619	0.25
182938	0.25
177664	0.25
186182	0.25
192212	0.25
182144	0.25
175891	0.25
198121	0.25
300302	0.25
289470	0.25
302914	0.25
298854	0.25
291857	0.25
291390	0.25
296568	0.25
298907	0.25
291184	0.25
290051	0.25
297369	0.25
290074	0.25
300791	0.25
288635	0.25
296229	0.25
336438	0.25
328837	0.25
331624	0.25
356652	0.25
335245	0.25
335754	0.25
337288	0.25
349906	0.25
356453	0.25
329177	0.25
340374	0.25
305763	0.25
321079	0.25
316576	0.25
353432	0.25
320392	0.25
351040	0.25
191093	0.25
182677	0.25
187986	0.25
189977	0.25
184620	0.25
179364	0.25
184418	0.25
188562	0.25
182058	0.25
190190	0.25
185740	0.25
197366	0.25
196113	0.25
185773	0.25
175690	0.25
191956	0.25
193076	0.25
196843	0.25
184961	0.25
175782	0.25
191815	0.25
185980	0.25
189909	0.25
199361	0.25
174748	0.25
173831	0.25
188423	0.25
174700	0.25
191681	0.25
198936	0.25
181513	0.25
193126	0.25
196722	0.25
180918	0.25
174132	0.25
188498	0.25
196241	0.25
183298	0.25
199325	0.25
180789	0.25
181225	0.25
196642	0.25
188784	0.25
185896	0.25
178077	0.25
188922	0.25
180596	0.25
179221	0.25
181208	0.25
195025	0.25
177650	0.25
192790	0.25
186902	0.25
199450	0.25
193554	0.25
196266	0.25
199666	0.25
194181	0.25
187580	0.25
182531	0.25
194496	0.25
188933	0.25
194232	0.25
186436	0.25
192313	0.25
181103	0.25
174584	0.25
190988	0.25
179397	0.25
189833	0.25
185819	0.25
192685	0.25
175566	0.25
178633	0.25
174226	0.25
189402	0.25
177630	0.25
189549	0.25
185442	0.25
175421	0.25
190377	0.25
176252	0.25
192310	0.25
193253	0.25
187052	0.25
187284	0.25
184813	0.25
179406	0.25
187104	0.25
181550	0.25
192468	0.25
182070	0.25
178800	0.25
179706	0.25
186034	0.25
177559	0.25
195454	0.25
199302	0.25
197920	0.25
177914	0.25
187629	0.25
186698	0.25
189115	0.25
189853	0.25
178037	0.25
179036	0.25
184945	0.25
178960	0.25
183661	0.25
189436	0.25
185037	0.25
184859	0.25
193777	0.25
182329	0.25
178473	0.25
190339	0.25
187195	0.25
199529	0.25
187913	0.25
198358	0.25
189010	0.25
196148	0.25
185768	0.25
189409	0.25
184246	0.25
187968	0.25
182220	0.25
183754	0.25
179595	0.25
192985	0.25
178531	0.25
198876	0.25
187363	0.25
180253	0.25
194676	0.25
174531	0.25
197319	0.25
189697	0.25
187842	0.25
179872	0.25
186453	0.25
180333	0.25
198278	0.25
185285	0.25
177705	0.25
190743	0.25
194305	0.25
183878	0.25
184762	0.25
194445	0.25
194358	0.25
180544	0.25
174344	0.25
183871	0.25
178510	0.25
185779	0.25
187614	0.25
199717	0.25
179985	0.25
188223	0.25
196808	0.25
198953	0.25
177938	0.25
194377	0.25
196429	0.25
174822	0.25
179070	0.25
189784	0.25
197876	0.25
177767	0.25
185898	0.25
182159	0.25
195642	0.25
176949	0.25
196794	0.25
197098	0.25
195557	0.25
187472	0.25
180296	0.25
178555	0.25
196525	0.25
191984	0.25
174216	0.25
184987	0.25
182023	0.25
175012	0.25
196734	0.25
187220	0.25
188185	0.25
195328	0.25
185545	0.25
190845	0.25
180958	0.25
192919	0.25
196331	0.25
196260	0.25
199526	0.25
191023	0.25
196460	0.25
185431	0.25
189159	0.25
197965	0.25
176220	0.25
180407	0.25
181009	0.25
198007	0.25
179904	0.25
193247	0.25
189672	0.25
185956	0.25
177950	0.25
174965	0.25
198040	0.25
177012	0.25
187516	0.25
198843	0.25
199605	0.25
190068	0.25
197634	0.25
177606	0.25
199611	0.25
174013	0.25
175812	0.25
176021	0.25
174718	0.25
195829	0.25
189536	0.25
175561	0.25
180223	0.25
187255	0.25
198319	0.25
176439	0.25
198847	0.25
178436	0.25
179334	0.25
193519	0.25
198660	0.25
181005	0.25
174971	0.25
175601	0.25
184621	0.25
175626	0.25
176006	0.25
180480	0.25
195720	0.25
198342	0.25
179974	0.25
174806	0.25
174308	0.25
186983	0.25
193425	0.25
184574	0.25
187030	0.25
175011	0.25
181418	0.25
192770	0.25
176756	0.25
176849	0.25
194220	0.25
176003	0.25
193931	0.25
197646	0.25
193168	0.25
199032	0.25
180056	0.25
179022	0.25
180580	0.25
179899	0.25
175457	0.25
198679	0.25
182855	0.25
186066	0.25
176120	0.25
175797	0.25
195597	0.25
191853	0.25
190136	0.25
176603	0.25
198379	0.25
198596	0.25
180006	0.25
194642	0.25
196496	0.25
181757	0.25
194760	0.25
193954	0.25
191087	0.25
174281	0.25
187723	0.25
174931	0.25
193935	0.25
197688	0.25
179008	0.25
196310	0.25
182002	0.25
192299	0.25
195613	0.25
179163	0.25
180047	0.25
186240	0.25
182926	0.25
175287	0.25
191752	0.25
196447	0.25
193941	0.25
185080	0.25
187540	0.25
195513	0.25
177813	0.25
187603	0.25
185943	0.25
196917	0.25
179197	0.25
198155	0.25
174875	0.25
188993	0.25
192423	0.25
193096	0.25
182478	0.25
177438	0.25
184483	0.25
188217	0.25
187836	0.25
181947	0.25
190347	0.25
178086	0.25
194040	0.25
362189	0.25
363084	0.25
367594	0.25
263476	0.25
269922	0.25
262989	0.25
269234	0.25
277536	0.25
272780	0.25
274246	0.25
262881	0.25
264958	0.25
293354	0.25
302762	0.25
292352	0.25
293347	0.25
294378	0.25
290982	0.25
327670	0.25
344459	0.25
180066	0.25
193158	0.25
185847	0.25
184215	0.25
198703	0.25
182807	0.25
197822	0.25
177385	0.25
191257	0.25
178569	0.25
180005	0.25
182615	0.25
191885	0.25
182415	0.25
195142	0.25
183962	0.25
174785	0.25
193366	0.25
187729	0.25
176490	0.25
178658	0.25
183776	0.25
185072	0.25
180214	0.25
175615	0.25
186525	0.25
189211	0.25
191039	0.25
188322	0.25
179776	0.25
176844	0.25
180620	0.25
190081	0.25
194055	0.25
273785	0.25
261383	0.25
298435	0.25
198602	0.25
175442	0.25
186937	0.25
176906	0.25
191210	0.25
184239	0.25
180364	0.25
177790	0.25
181925	0.25
175042	0.25
189464	0.25
190510	0.25
196372	0.25
198256	0.25
196102	0.25
175396	0.25
189021	0.25
308467	0.25
275683	0.25
292236	0.25
288623	0.25
292441	0.25
183976	0.25
199369	0.25
